-1.4652,-2.0757
-0.1628,-2.3199
0.5698,0.9768
0.7326,-0.0814
0.5291,1.8315
-0.0407,0.2442
0.2035,1.3024
-1.221,0.7733
-2.4827,-0.2849
-2.849,0.4477
-2.849,-0.3663
-2.849,0.2442
-2.4013,1.2617
-1.7908,-1.3431
-1.2617,1.221
-2.035,1.2617
-0.6919,0.1628
-0.0407,1.628
-0.6105,0.9361
-0.3256,2.1164
-0.6919,1.3431
-0.3663,-0.2849
-0.0407,1.1396
-1.3024,1.6687
-0.4477,1.8315
-1.5059,1.2617
-0.4477,2.5234
-1.8722,2.3606
-0.8954,1.0175
-0.7733,1.1803
-1.7094,2.442
-0.7733,3.2153
-0.4884,1.7908
-1.8315,2.6455
-1.5873,1.7094
-1.3838,1.3024
-0.6512,1.8315
-2.2385,2.6048
-0.814,1.1396
-1.8722,2.3606
-1.0989,2.6862
0.2442,0.0814
-1.7908,1.6687
-1.9129,2.1164
-0.4477,1.7094
-0.7733,2.6862
-1.0989,2.1978
0.1221,1.7501
-1.7501,1.8315
-1.9536,2.035
0.7326,1.9943
-1.221,2.2385
-1.5059,3.2153
-0.6512,1.9536
-0.9768,1.4652
-0.4884,1.4245
-1.8722,3.3781
-1.3024,0.6512
-1.5466,1.7501
-0.2442,0.4477
-1.0989,3.2153
-0.7733,3.8665
-1.7908,2.4827
-0.9768,2.7269
-0.0814,2.5234
-1.3024,2.1978
-0.5291,0.1221
-1.0989,3.0118
-1.3431,3.4595
-0.2849,1.7908
-1.4245,1.5873
-1.0175,2.8083
-1.5873,1.7501
0.0407,3.3781
-1.9943,1.9129
-0.1221,3.8258
-0.3663,3.4188
-1.0582,3.3781
-1.4652,3.7037
-0.5698,3.4188
-0.5698,0.4884
-0.3256,2.8083
-1.3024,3.0118
-0.6105,2.2792
-1.3024,2.9711
-1.0175,1.8315
-1.2617,2.6862
-0.4884,1.9536
-0.407,3.0525
-0.7326,2.4013
-1.8315,2.7269
-1.0989,1.7094
-0.3256,3.0118
0.1221,3.4188
-1.6687,2.9711
-0.7733,3.5002
-0.9361,2.3199
-1.1396,2.1164
-0.407,2.0757
-1.5873,2.5234
-0.0407,3.1339
-1.5059,3.0932
-1.3024,1.2617
-0.8547,2.5234
-1.3838,2.8083
-0.3663,3.1746
-1.0175,1.3431
-0.8954,3.3781
-0.3256,3.3374
-1.3024,2.1978
-1.1396,2.5641
-0.5698,2.2792
-1.1396,3.9072
-1.3024,2.9304
-1.3024,4.2328
-0.8547,3.3781
-1.9129,3.4595
-0.4884,4.3549
-1.1396,1.3838
-1.1396,3.7851
-1.3431,2.6862
-0.8954,2.7269
-1.3431,2.4013
-2.0757,3.4188
-0.8954,3.3781
-0.9361,2.442
-1.8722,2.7676
-1.1803,3.7037
-1.628,2.9711
-0.8954,3.663
-1.7501,3.0525
-0.8954,3.0932
-0.5291,2.442
-1.0989,4.6398
-0.6512,3.2153
-0.0814,3.5409
0.2442,2.442
0.2035,3.5816
2.0757,4.1107
3.5816,4.7619
3.9886,4.5177
4.0293,3.4595
4.3956,4.0293
4.07,4.1514
5.2503,4.8433
3.9886,3.7851
4.4363,5.5759
4.1514,4.5584
2.849,5.0061
4.2328,5.2503
3.1746,4.9654
2.1978,5.1282
3.7851,4.9654
3.7851,5.2096
3.5409,4.1514
2.9304,4.6805
3.0118,4.8026
3.3781,4.2328
3.9479,5.291
2.7676,5.5352
5.3724,5.7387
2.442,4.5584
4.2328,5.3317
3.663,4.3956
3.0525,5.7387
3.5409,6.512
3.9479,4.1514
3.7851,5.2503
4.07,4.5991
3.4188,5.7794
3.3374,5.2096
3.4188,5.2503
2.8083,6.1864
3.1339,4.6805
2.9711,3.9072
3.8258,5.3724
3.1339,4.8026
2.9711,5.1282
4.5177,4.6398
2.2792,4.6805
2.9711,4.7212
3.7851,4.2328
2.8897,5.3724
2.9711,4.884
3.9479,5.5352
3.4595,4.6398
2.9711,5.4131
2.9304,5.4538
4.2328,6.0643
3.9072,6.5527
2.1978,3.7444
4.9247,5.3317
2.849,6.1864
3.5409,5.698
3.4595,5.8201
3.6223,4.2328
3.6223,4.5584
2.849,4.6805
2.442,4.884
3.3374,4.5584
3.7444,4.9247
2.442,4.9654
2.442,5.0875
3.7444,5.6573
2.8083,5.1689
3.0525,5.7794
2.4827,5.2503
3.1339,5.7387
4.07,5.2503
2.6862,4.6805
2.5641,5.1689
2.1571,5.3724
3.7444,3.5816
2.6455,4.3549
2.2385,5.4538
2.6862,5.0061
3.4188,4.6398
2.442,4.3142
2.0757,4.9247
1.628,4.8433
3.3781,4.884
3.6223,5.8201
1.7094,3.3781
3.3781,4.2735
2.4827,6.2678
3.0525,4.3549
2.9711,4.3956
2.4013,4.1921
2.4013,3.256
1.8722,3.2967
3.7851,4.07
2.5641,5.0468
3.256,5.291
2.9304,4.6398
3.1339,4.0293
2.6455,5.2503
3.0118,3.5816
2.7269,5.1282
2.3606,3.9886
3.3374,5.6166
2.4013,4.1514
3.5816,4.2735
2.1164,4.4363
2.035,4.9654
2.3606,4.6398
2.6048,4.9247
3.2967,4.1514
2.1978,5.1282
2.8897,3.663
2.3606,3.8258
1.628,4.8433
2.3606,3.7037
2.3606,4.3956
2.7269,5.3317
1.9536,4.1514
4.07,4.7619
2.442,5.1282
2.4827,3.9886
2.6862,3.5816
2.6048,4.4363
2.9711,4.2328
1.4652,5.0468
3.0525,3.9479
2.7269,3.2967
1.9129,4.477
2.6455,4.3142
1.7094,2.8083
3.3781,4.2735
2.2792,4.6805
2.0757,3.3781
2.7269,4.2735
2.442,3.7037
3.1339,3.7851
3.0118,4.4363
2.1978,3.663
1.9129,5.4538
3.2153,4.3142
2.035,5.2096
2.9711,3.1339
2.6862,4.9654
1.9129,4.477
1.7501,4.7619
3.0932,4.0293
2.3199,4.1921
2.5641,4.4363
2.1164,3.8258
2.2385,3.7037
1.8315,3.8665
2.5234,4.7619
2.9304,3.3781
1.7908,5.3317
2.7269,5.2096
2.5641,4.2328
1.5873,4.0293
1.8315,5.291
2.8083,4.9654
3.1339,5.0061
2.035,3.5409
1.3838,2.8897
2.849,3.1746
2.9711,4.8433
2.6048,4.5991
2.6455,5.0875
1.7094,3.7037
1.7908,3.4188
3.5816,5.291
3.4188,4.6398
2.3606,4.6805
2.0757,3.2153
2.442,4.6805
2.035,3.7037
2.1978,3.8258
1.9943,3.9072
2.2385,4.7619
2.035,3.2967
1.6687,5.7387
2.8897,3.9886
3.2153,4.4363
2.0757,4.2735
2.6862,5.1282
3.2967,4.7619
1.2617,4.7619
1.7908,3.5002
2.3199,3.5816
2.1571,5.2096
3.2153,3.5409
2.5234,5.4945
1.9943,4.9247
1.9536,4.5584
2.035,3.3374
3.4188,5.1282
2.5234,3.8665
2.2385,4.3142
3.1746,3.9479
1.0582,2.6862
2.0757,4.2735
2.9711,4.7212
2.2385,5.2096
1.9129,4.07
2.2385,3.4595
2.035,4.5991
1.8315,3.0932
2.1164,3.6223
2.5641,4.5991
2.1164,5.7387
1.8722,2.6455
1.7908,3.0932
1.4652,2.4013
3.663,2.7676
1.9943,3.9479
1.5466,2.849
2.2385,3.8258
2.3606,3.9072
2.4013,3.1339
2.4013,3.6223
2.6048,2.9711
2.6862,3.2153
1.5873,3.5409
1.3024,4.1107
2.3606,3.0932
2.6862,3.256
2.4827,4.1107
2.8897,4.9654
2.4827,2.9711
2.1978,3.9886
2.6455,4.3549
1.9129,2.3199
3.0118,3.4188
2.1978,3.9072
1.9536,5.0468
1.8722,3.7037
1.7501,4.2735
1.5873,3.2153
3.2153,3.4595
2.4827,3.9886
2.6455,2.6862
1.5466,3.5409
1.9536,3.4188
2.8083,4.9654
2.1571,2.1978
2.8897,5.3317
1.8315,3.3374
2.5234,4.2735
2.849,4.0293
1.628,3.1746
1.3024,3.0525
1.628,4.3142
1.3431,4.884
2.2792,4.6398
2.2385,3.5409
1.4652,5.0061
1.7908,4.0293
1.3431,2.849
1.9943,6.2678
2.1978,3.9886
1.9943,3.9072
1.4245,2.9711
1.5873,4.1107
1.5059,4.5177
2.1978,3.4595
1.8315,3.5002
1.221,3.7037
1.8315,3.4595
1.628,4.6398
1.9943,3.7444
1.4245,4.07
1.8315,4.2735
1.628,4.477
1.5873,4.884
2.6048,4.7619
2.7269,4.5177
2.2385,5.0875
1.8315,3.4188
2.2385,3.5002
1.3431,3.7037
1.6687,3.9886
1.9536,4.1107
2.1164,4.07
2.5641,3.6223
1.8315,3.0932
2.1571,5.6573
3.1339,3.7037
0.407,2.9304
2.4827,3.3374
1.4652,3.9479
1.8315,3.7444
1.5059,3.5816
1.4245,4.7212
2.1978,4.5584
0.7733,2.9304
1.4245,3.1339
0.9361,4.9247
2.5234,2.5641
1.2617,4.5991
0.9361,3.5816
1.7908,2.9711
1.5466,3.2967
1.7501,3.663
2.035,4.3549
1.3024,3.8258
0.9361,3.256
2.5234,4.7212
2.5234,3.1339
0.8954,2.1571
1.1396,2.6455
1.2617,3.9072
1.4652,4.2735
1.9943,2.1978
2.8083,1.1396
1.7908,4.884
0.5698,1.7908
2.4013,5.0061
1.0582,3.6223
1.0582,3.3781
0.8954,1.9536
1.3024,4.1107
3.2153,3.7444
0.6919,2.7269
1.3431,3.3781
0.4477,4.1514
2.1164,4.6805
2.6048,4.2735
1.5059,2.2792
0.7733,3.1746
0.5698,2.0757
2.2385,4.6805
-0.0814,3.0525
1.8722,2.035
1.221,2.9711
1.628,1.628
1.9943,5.0061
1.5059,3.5816
1.9943,3.5002
1.3431,3.1746
-0.1221,2.7676
1.8315,4.3549
2.4013,4.7619
1.0989,1.7908
1.5059,4.3142
1.3431,4.0293
2.8083,4.07
1.1803,4.1514
1.628,3.0932
1.4652,2.4013
1.8315,2.9711
0.7326,3.0932
1.3431,3.7851
1.0175,3.2153
1.3024,3.4595
1.5466,3.7037
1.5466,5.0875
0.4884,3.0525
1.9536,2.9711
0.7733,5.1282
1.0582,3.1746
0.6512,2.9711
1.4652,2.1978
0.2035,2.8083
2.1164,3.0932
2.7269,3.7444
1.0582,3.9886
0.4884,4.07
0.5698,3.1746
-0.2442,2.1164
1.7094,4.8026
1.9536,2.4827
2.7269,3.7444
0.4477,4.2735
1.0175,1.7908
1.8722,2.849
0.8547,2.8897
0.1628,2.1978
1.5873,4.1514
1.3024,3.9479
2.1164,0.8954
1.0989,3.1746
2.4013,5.7387
0.4477,2.4013
2.3606,4.2328
0.9361,3.2153
1.7094,3.5002
2.4013,4.9247
2.035,2.3199
1.2617,3.4188
2.035,2.6862
0.1221,1.9536
0.4477,1.5873
0.5698,2.1978
0.1221,3.7037
1.221,2.4827
1.0582,4.3956
1.1803,3.663
1.1803,4.2328
2.6862,5.1282
0.9768,3.0118
0.8547,2.5641
2.1571,4.5177
1.3838,5.1689
1.9536,2.8083
1.6687,3.8665
1.628,3.4595
0.7733,2.2385
-0.1221,0.814
0.4477,3.7851
1.7094,2.5234
2.2385,4.6805
1.7094,5.0875
1.1396,3.9479
0.2442,1.4245
1.9943,3.1339
1.8722,3.3781
1.1803,2.6455
2.2792,2.9711
0.3663,4.5177
0.6105,3.6223
2.1164,2.849
1.6687,4.07
2.3199,3.7037
0.2442,1.3431
1.5466,4.3142
1.8315,1.628
0.6512,2.442
1.9943,2.9304
2.442,3.0525
-0.1628,3.1339
2.4827,4.2328
2.1571,4.5584
0.7326,2.2385
0.3663,3.2967
1.1803,1.9129
2.6862,3.5816
0.7326,3.0525
0.2849,2.3606
0.0814,2.1571
1.7501,2.8897
2.3199,2.8897
0.1628,1.628
1.0989,1.1803
1.221,3.0118
1.628,2.4013
2.4827,3.256
0.407,2.6862
2.035,3.9886
3.0932,4.3142
3.3374,4.0293
1.3431,4.1107
2.2385,2.442
-0.0407,2.4013
2.1164,2.4013
1.4652,3.7037
1.4245,4.1107
0.5291,2.3606
1.3024,2.9711
0.6105,2.5641
1.2617,2.6455
1.3838,2.442
2.442,2.5234
0.9361,3.9479
2.6455,3.3781
1.4245,3.0118
1.2617,3.9479
-0.5291,2.1164
1.1396,2.6048
1.5466,3.9886
1.3431,3.0525
1.2617,2.6048
1.8722,4.477
1.3024,3.9886
0.6105,3.2967
2.1164,3.2153
0.6105,2.5234
1.3838,2.4827
0.814,1.9129
1.8722,3.256
1.6687,2.0757
1.8722,1.1396
1.3838,3.4595
0.5698,1.8315
1.7908,3.2153
1.1803,2.4013
2.5234,2.8897
1.8315,1.9536
1.0175,4.5584
1.1803,2.849
1.5466,1.6687
1.4652,1.628
-0.2442,3.4188
1.2617,2.6455
2.3606,3.2153
2.2792,2.8083
1.7501,3.3781
1.4652,3.7851
1.4652,3.256
1.221,3.6223
1.7908,3.1339
2.6455,3.5816
2.9304,3.5002
1.6687,3.7037
0.5291,3.256
1.3431,2.6455
0.6919,2.6048
1.6687,1.9943
1.0582,3.0118
1.628,2.849
1.0582,2.442
1.4652,3.2967
2.5641,5.2096
2.0757,3.1746
0.6512,2.4827
1.5873,2.6048
1.221,4.4363
0.6105,1.9943
0.6919,3.3374
3.5409,3.7851
-0.2442,3.6223
1.3431,3.1339
0.7326,3.7037
0.4477,3.663
1.6687,2.1164
1.2617,1.8315
0.5698,4.5177
1.7908,2.0757
0.6919,1.9536
0.9768,2.442
0.4477,2.6048
0.0814,1.8315
1.7094,2.5234
1.9129,3.3781
0.4477,2.1571
1.7501,3.0932
-0.1628,1.7908
1.7908,1.9943
-0.407,2.9304
1.2617,1.2617
1.0989,2.849
0.814,2.035
1.4245,3.5409
0.407,2.1571
0.4477,2.035
1.3024,1.0175
-0.5698,2.9711
1.5466,1.9129
1.0582,2.6048
1.5466,3.0525
0.6105,2.1571
0.4884,1.5873
1.4245,3.1746
2.1571,3.0118
0.8954,3.2967
0.5698,3.256
0.1221,2.4013
1.628,2.4013
-0.3663,4.07
2.1978,1.5466
0.9361,3.0932
1.3838,1.1396
0.4884,2.5641
1.628,2.5234
1.7908,2.9304
1.1803,3.0932
1.3431,1.8315
1.0582,0.8954
0.4477,2.5641
2.1164,3.9886
0.6105,2.6455
2.5234,3.6223
0.5698,2.4827
1.3838,1.9943
1.3431,3.1339
1.3431,3.663
0.9361,1.7094
1.8315,2.4013
0.5698,3.9479
1.628,2.9711
0.8547,2.2385
1.7908,1.9536
0.2442,2.1978
1.5466,2.7269
0.5291,2.4827
0.0407,1.9536
2.6455,3.4188
0.9361,2.0757
0.3256,1.6687
1.1803,2.4827
1.8315,1.5466
1.4245,3.1746
0.2442,3.6223
2.0757,2.7269
0.814,2.2792
1.0989,1.0175
1.3024,0.9768
1.5059,3.4188
2.0757,3.663
1.3024,2.1571
1.5466,2.035
-0.0407,2.442
1.9536,2.7269
2.1571,2.4827
1.4245,3.7851
1.2617,2.6862
1.0582,2.1571
2.0757,3.2153
1.8722,3.9072
-0.2035,1.3838
0.407,3.2153
-0.1628,0.4477
1.8315,3.3781
1.0175,3.9072
0.7733,1.8315
1.0175,3.7851
1.1396,2.442
1.4245,1.9536
2.6455,1.7908
0.9768,2.9304
1.221,2.3606
2.4013,3.6223
0.814,3.0525
0.8547,3.8258
1.628,2.1571
1.3431,2.9304
1.1803,2.442
1.0989,1.6687
1.5466,2.9711
1.628,3.4188
1.5059,3.1339
1.7094,2.0757
0.1628,2.3199
1.5873,2.4013
2.442,3.9072
0.8954,0.6919
1.3431,1.5466
1.3431,3.1339
1.1803,3.6223
0.7326,2.849
0.9361,1.5059
1.7094,4.07
1.4652,2.4827
3.0525,2.9711
1.0175,3.9072
1.8315,2.6455
1.3838,3.1339
1.221,2.6048
1.221,1.3838
0.9768,3.5816
1.3838,1.8315
0.2035,2.1978
1.3838,0.7326
1.221,1.628
0.2442,3.4188
1.5466,1.3838
1.5059,2.5641
1.5466,2.035
1.7501,2.1164
0.0814,2.035
0.6512,1.5873
2.035,3.9072
1.4245,3.5409
1.9943,4.477
1.5466,1.9536
1.3431,4.2328
1.4245,2.5234
1.0175,2.3606
0.6512,1.8722
0.814,1.628
1.4652,3.6223
0.8954,2.9711
1.2617,1.4245
1.2617,2.849
1.3024,3.256
0.8547,2.5641
1.4652,1.3431
0.6512,2.5234
1.1803,2.0757
1.5873,2.442
1.0989,3.7037
3.0118,3.2153
0.2849,3.1746
1.1803,1.7094
1.0175,2.9711
1.5466,3.0525
1.3838,2.6455
0.7733,1.8315
0.7733,2.9711
1.628,1.8315
1.6687,1.2617
2.442,3.9479
0.1221,1.8722
0.814,2.4013
2.4827,3.0525
1.2617,3.1339
0.6512,1.1803
2.1978,5.1689
1.221,1.9943
0.5698,1.7501
0.2442,1.4652
0.5698,3.5816
0.814,3.3781
1.1803,1.6687
1.0989,2.6862
0.8547,1.1803
1.5059,2.5641
0.2442,2.1571
2.1571,2.5641
0.5291,3.2967
1.5873,1.9536
1.8315,1.7501
0.0814,2.6862
0.8547,2.442
0.9361,2.5641
1.9536,2.7676
1.3024,3.8665
0.3663,1.0175
2.035,2.4013
1.3024,3.3781
1.6687,1.9943
1.9129,1.4245
1.3838,4.07
1.4245,2.1164
2.0757,4.8433
0,2.4013
2.0757,3.0118
1.7501,2.3199
0.2035,2.6455
1.4652,2.3199
-0.0814,1.6687
1.0582,1.6687
1.3838,1.628
1.9129,1.5466
0.3663,1.5873
2.0757,1.8722
0.9768,2.4827
1.2617,2.9711
1.1396,2.6048
2.5641,3.8258
0.7733,2.849
1.5466,1.5466
2.0757,1.3431
1.9943,3.1339
0.7733,3.2153
1.3024,2.6455
1.9536,3.1339
0.0814,3.4595
0.7733,2.6455
1.0582,2.6048
0.9768,2.3199
0.6105,2.0757
0.9768,2.6455
0.7326,1.3838
0.9768,2.5234
1.7094,3.9479
1.7501,2.4827
0.1628,1.8722
1.221,3.256
1.3838,1.9536
1.0582,1.4652
2.2792,2.4013
1.9129,1.7501
1.7908,1.2617
0.0407,2.5641
2.1571,2.1571
-0.2035,2.7269
1.6687,2.4013
0.9768,1.0175
1.9129,2.9304
2.1164,3.0525
1.221,2.8897
1.4245,2.2792
1.3431,2.1978
1.1396,1.9536
0.6512,4.6398
1.4245,0.5291
1.4652,4.3142
0.3256,1.1396
1.4245,1.9943
2.0757,4.8433
1.2617,2.6048
0.7733,2.7269
0.9361,2.2385
1.1396,2.2385
1.9129,2.8897
0.7733,2.7269
-0.0814,1.0175
1.5466,1.4245
0.2442,1.5466
1.9943,2.1164
1.7094,2.2792
1.6687,3.5816
1.3024,2.4827
0.8954,2.3199
0.9768,2.8897
1.2617,2.4827
2.442,4.9247
-0.2442,1.8315
2.7269,2.0757
-0.0407,3.2153
2.3199,3.7444
1.221,2.1571
1.5466,2.1978
1.2617,3.5816
1.3024,3.8258
2.7676,1.221
1.5059,3.3374
1.8315,3.7037
1.7908,1.3431
1.0175,2.4827
1.9536,2.2385
1.3431,3.2967
1.9129,3.0118
1.0582,2.849
1.0175,3.2153
4.0293,4.5177
-0.0407,1.5466
1.2617,1.3838
0.3256,0.5698
1.0175,1.7501
1.0175,1.7908
0.3663,1.0175
1.2617,3.2153
1.1803,3.7851
2.2385,1.8722
2.3199,1.3431
0.2442,2.3606
1.3024,2.442
1.221,1.5059
0.8954,1.3431
1.0175,1.7908
1.3431,2.7269
1.5873,2.8083
1.3431,2.7676
1.4652,2.3199
1.4652,1.9943
-0.0407,2.035
2.0757,2.4827
0.9361,1.9129
1.5873,2.0757
1.7908,5.291
1.4652,2.6048
0.6919,1.8315
0.7733,2.2792
1.5873,3.256
2.2385,3.256
0.9361,2.3606
3.0525,4.9247
0.7326,3.0932
1.4652,1.8315
1.4652,3.5816
0.1628,1.6687
1.3431,3.3781
1.6687,2.442
2.2792,3.7444
0.3256,3.1339
-0.2442,3.0118
1.3431,1.5466
1.1803,2.4827
1.0989,2.6048
0.7733,3.1746
1.4245,3.0932
1.7908,3.7851
1.4245,3.4188
1.2617,1.8722
1.8315,3.8258
1.7094,4.2735
1.4652,2.4827
2.1978,1.1803
0.2849,3.5002
2.0757,3.8665
0.5698,1.3838
0.7733,2.3606
1.0989,1.4652
1.3838,2.442
0.8954,3.3781
0.9768,2.849
1.1396,2.6862
1.9536,2.6455
0,1.8722
1.7094,2.5641
0.6105,2.2792
1.8315,3.1339
1.0582,2.7269
1.4652,1.4245
0.8547,2.7676
1.7908,3.8258
2.3199,4.1107
0.1221,2.9304
1.4245,3.2153
1.0582,2.3199
1.628,2.6862
0.7733,1.221
0.0407,2.035
1.7501,1.9129
0.9361,2.1571
1.0582,2.9711
1.3431,3.4595
1.4245,3.1746
1.1803,2.5641
1.3838,2.1571
1.3838,2.9304
1.0175,3.256
1.1803,3.0118
1.5059,2.2792
0.6105,2.5234
0.6512,1.7908
0.9768,2.7269
0.9768,2.9304
1.6687,2.5234
1.9129,2.3606
1.5873,3.9479
1.628,3.8665
1.3024,2.6048
0.0814,2.035
1.5059,2.8897
0.6919,2.6455
2.035,2.9711
0.4884,2.4827
0.407,2.4827
0.814,1.3024
2.1571,3.1746
0.5698,2.8897
1.6687,1.3838
1.4245,2.4013
0.2035,2.6455
1.6687,2.6862
1.0175,3.0118
1.9129,3.9479
2.1571,4.2328
0.8954,2.9304
0.6105,3.1746
0.8954,1.7094
0.6512,2.6862
1.3024,1.221
0.4884,3.7037
0.7326,1.8722
0.9768,2.4827
1.9536,4.3549
1.9943,4.5991
0.6919,2.7676
0.6105,3.2153
0.8547,3.1339
1.7908,2.4827
0.9768,3.5409
2.4013,3.9886
0.2035,1.4245
0.1221,2.6862
1.7908,1.8722
1.221,3.256
1.1803,3.5002
0.0814,2.5234
1.9129,2.1164
0.6105,3.0118
-0.3663,2.5641
0.814,1.5059
1.2617,3.4188
1.5059,2.1571
1.1396,3.8665
1.7094,2.6862
1.9536,2.1571
0.5291,2.8897
2.0757,3.3781
1.3838,3.0118
1.7908,3.9072
1.1396,2.5234
0.6105,1.9943
1.221,2.8897
-0.0407,2.4013
1.221,2.7676
1.7908,3.2967
1.5873,3.5002
0.9768,3.0932
-0.2849,2.8083
1.1803,2.8083
1.0175,1.7094
1.5466,2.8897
1.4652,2.6862
0.3256,3.8665
0.814,3.1746
1.4245,2.849
1.3838,3.0525
0.6512,2.6862
1.4652,3.3374
0,2.2385
0.5291,2.849
0.9768,1.221
0.2035,2.7676
1.1803,3.663
0.9768,3.2153
1.0175,3.256
0.9768,3.2153
1.221,2.6048
1.3838,3.2967
0.4884,2.5234
2.7676,3.1746
0.7733,1.3431
-0.4477,5.0875
0.9768,2.442
1.628,3.0525
0.6512,2.8083
0,2.6048
0.1221,2.5641
-0.407,3.0932
1.1803,3.1339
1.7094,2.1978
0.4884,2.5641
1.3431,2.849
0.4477,1.9536
1.7501,2.5234
0.6512,2.6455
1.0582,2.0757
2.1571,2.442
2.2385,2.5641
0.8954,2.9304
0.3663,2.442
-0.0814,2.9711
1.5466,3.0932
1.9129,3.7851
1.1803,2.849
1.3431,3.663
0.7326,3.256
0.5291,3.0932
0.4477,2.9711
2.5641,2.849
0.5698,3.3374
2.0757,3.1746
-0.1628,3.5002
1.7908,2.6048
0.814,3.9479
0.9768,1.9943
0.8547,2.6862
0.2442,1.5059
0.1221,1.221
1.628,4.1514
1.221,3.9886
0.8547,1.8722
1.9536,3.3781
1.1396,4.2328
1.3024,4.5991
0.8547,1.5873
0.6919,3.4188
0.407,1.7094
0.6512,1.9129
0.7733,2.1571
1.0175,2.8897
1.3838,3.8258
1.9536,3.7444
0.8954,2.6048
1.3838,3.7037
1.2617,2.4827
1.5873,3.0525
0.3256,2.3606
1.7908,4.5584
2.1164,4.9247
0.7326,3.3781
1.3838,2.1571
0.7733,3.0525
1.628,4.3142
1.7501,2.6455
0.5291,1.9536
0.6512,3.1339
1.221,2.6455
1.4245,3.0525
1.4245,3.0118
1.3431,3.0932
0.0407,2.6862
2.1164,2.2792
